klavirističin	 prid.  koji pripada klaviristici; sin. glasoviračičin zast.	klaviristi_in	č ili ć?	č ili ć
klečanje	 im. s.  oslanjanje na koljena pri kojemu su potkoljenice svinute, a tijelo uspravno	kle_anje	č ili ć?	č ili ć
klečanje	 im. s.  oslanjanje na koljena pri kojemu su potkoljenice svinute, a tijelo uspravno	klečan_	ije ili je?	ije ili je
klečati	 gl. nesvrš. neprijel.  oslanjati se na koljena svinutih potkoljenica i uspravna tijela [~ pred oltarom]; vidski parnjak: kleknuti	kle_ati	č ili ć?	č ili ć
klesaričin	 prid.  koji pripada klesarici	klesari_in	č ili ć?	č ili ć
klevetničin	 prid.  koji pripada klevetnici	klevetni_in	č ili ć?	č ili ć
klicanje	 im. s.  1. veselo uzvikivanje; sin. kliktanje 2. izražavanje radosti ili podrške usklicima	klican_	ije ili je?	ije ili je
klijanje	 im. s.  bot. puštanje klica, nicanje iz čega i početak rasta iznad površine	klijan_	ije ili je?	ije ili je
klijent	 im. m.  1. osoba koja neki svoj posao povjerava stručnjaku 2. osoba s kojom se posluje, koja je stalan kupac, naručitelj itd.	kl_nt	ije ili je?	ije ili je
klijentica	 im. ž.  1. žena koja neki svoj posao povjerava stručnjaku 2. žena s kojom se posluje, koja je stalan kupac, naručiteljica itd.	kl_ntica	ije ili je?	ije ili je
klijentičin	 prid.  koji pripada klijentici	klijenti_in	č ili ć?	č ili ć
klijentičin	 prid.  koji pripada klijentici	kl_ntičin	ije ili je?	ije ili je
kliješta	 im. pl. t. s.  1. ručni alat u obliku dviju ukrštenih poluga kojima se što vadi, hvata, siječe ili kida [zubarska ~; ~ za rezanje žice] 2. zool. a. preobraženi krajevi prvoga para udova na glavopršnjaku u paučnjaka koji služi za hranjenje b. preobraženi krajevi četvrtoga para udova u rakova	kl_šta	ije ili je?	ije ili je
klijet	 im. ž.  kućica u vinogradu	kl_t	ije ili je?	ije ili je
klijetka	 im. m.  anat. veća šupljina u srcu iz koje krv odlazi u krvne žile, srčana komora	kl_tka	ije ili je?	ije ili je
kliktanje	 im. s.  1. veselo uzvikivanje; sin. klicanje 2. glasanje kliktajima	kliktan_	ije ili je?	ije ili je
klinčev	 prid.  razg. koji pripada klincu	klin_ev	č ili ć?	č ili ć
klinčić	 im. m.  1. um. mali klin 2. bot. a. nisko vazdazeleno drvo tropskih krajeva iz porodice mirta b. osušeni pupoljci istoimenoga drveta koji se upotrebljavaju kao začin c. v. karanfil ◇ hrvatski ~ bot. hrvatska endemična biljka tamnocrvenih cvjetova u okruglastim cvatovima	klinči_	č ili ć?	č ili ć
klinčić	 im. m.  1. um. mali klin 2. bot. a. nisko vazdazeleno drvo tropskih krajeva iz porodice mirta b. osušeni pupoljci istoimenoga drveta koji se upotrebljavaju kao začin c. v. karanfil ◇ hrvatski ~ bot. hrvatska endemična biljka tamnocrvenih cvjetova u okruglastim cvatovima	klin_ić	č ili ć?	č ili ć
klinički	 prid.  koji se odnosi na kliniku [klinička psihologija]	klini_ki	č ili ć?	č ili ć
klizač	 im. m.  osoba koja se bavi klizanjem	kliza_	č ili ć?	č ili ć
klizačica	 im. ž.  žena koja se bavi klizanjem	kliza_ica	č ili ć?	č ili ć
klizačičin	 prid.  koji pripada klizačici	kliza_ičin	č ili ć?	č ili ć
klizačičin	 prid.  koji pripada klizačici	klizači_in	č ili ć?	č ili ć
klizanje	 im. s.  1. kretanje po ledu ili po skliskoj površini 2. vještina kretanja po ravnim, prirodno ili umjetno zaleđenim površinama 3. sp. sportska disciplina, natjecanje u brzome ili lijepome kretanju na ledu [brzo ~; umjetničko ~]; sin. (sklizanje)	klizan_	ije ili je?	ije ili je
klizenje	 im. s.  lagano kretanje ili spuštanje niz koju nagnutu površinu	klizen_	ije ili je?	ije ili je
klobučar	 im. m.  obrtnik koji izrađuje klobuke, šešire	klobu_ar	č ili ć?	č ili ć
klobučarev	 prid.  koji pripada klobučaru; sin. klobučarov	klobu_arev	č ili ć?	č ili ć
klobučarica	 im. ž.  obrtnica koja izrađuje klobuke, šešire	klobu_arica	č ili ć?	č ili ć
klobučaričin	 prid.  koji pripada klobučarici	klobu_aričin	č ili ć?	č ili ć
klobučaričin	 prid.  koji pripada klobučarici	klobučari_in	č ili ć?	č ili ć
klobučarov	 prid.  usp. klobučarev	klobu_arov	č ili ć?	č ili ć
kloniranje	 im. s.  stvaranje jedinke genski istovjetne roditelju	kloniran_	ije ili je?	ije ili je
klorovodični	 prid.  koji se odnosi na klorovodik [klorovodična kiselina]	klorovodi_ni	č ili ć?	č ili ć
klještar	 im. m.  zool. 1. 〈mn.〉 skupina kopnenih člankonožaca bez ticala koji na prednjemu dijelu tijela, iza usta, imaju kliješta koja služe za hvatanje plijena, najpoznatiji su paučnjaci 2. pripadnik istoimene skupine	kl_štar	ije ili je?	ije ili je
kljucanje	 im. s.  1. uzimanje hrane kljunom 2. udaranje kljunom	kljucan_	ije ili je?	ije ili je
ključ	 im. m.  1. nazubljeni kovinski predmet kojim se otvara ili zatvara brava [~ od stana; sobni ~] 2. alat kojim se što odvrće ili zavrće [francuski ~] 3. glazb. oznaka na početku notnoga crtovlja koja svojim oblikom i položajem određuje položaj tona u crtovlju [basov ~; violinski ~] 4. pren. a. uputa za rješavanje kakva problema [~ za razumijevanje teksta] b. važna točka, bitan dio kakva sustava [~ za razumijevanje problema] ♦ držati koga, što pod ključem držati što zaključano, držati koga u izolaciji; staviti ~ u bravu prestati s radom zbog nepovoljnih okolnosti	klju_	č ili ć?	č ili ć
ključ	 im. m.  mjehurići zraka koji nastaju na površini vode koja vrije	klju_	č ili ć?	č ili ć
ključan	 prid.  koji za što ima iznimnu vrijednost [~ događaj; ključni dio]; sin. bitan, važan, ( značajan); ant. nebitan, nevažan	klju_an	č ili ć?	č ili ć
ključanica	 im. ž.  otvor brave u koji se stavlja ključ	klju_anica	č ili ć?	č ili ć
ključanje	 im. s.  1. izbacivanje mjehurića pri temperaturi višoj od 100 Celzijevih stupnjeva (o tekućini); sin. kuhanje, vrenje 2. odavanje iznimne živosti ili uzbuđenosti	klju_anje	č ili ć?	č ili ć
ključanje	 im. s.  1. izbacivanje mjehurića pri temperaturi višoj od 100 Celzijevih stupnjeva (o tekućini); sin. kuhanje, vrenje 2. odavanje iznimne živosti ili uzbuđenosti	ključan_	ije ili je?	ije ili je
ključati	 gl. nesvrš. neprijel.  1. izbacivati mjehuriće pri temperaturi višoj od 100 Celzijevih stupnjeva (o tekućini) [Voda ključa.]; sin. kipjeti, kuhati, vreti 2. 〈3. l.〉 pren. odavati iznimnu živost ili uzbuđenost [Na stadionu je ključalo kao u kotlu.]	klju_ati	č ili ć?	č ili ć
ključić	 im. m.  um. mali ključ	ključi_	č ili ć?	č ili ć
ključić	 im. m.  um. mali ključ	klju_ić	č ili ć?	č ili ć
kmečanje	 im. s.  glasanje tankim piskutavim glasom	kme_anje	č ili ć?	č ili ć
kmečanje	 im. s.  glasanje tankim piskutavim glasom	kmečan_	ije ili je?	ije ili je
kmečati	 gl. nesvrš. neprijel.  razg. glasati se tankim, piskutavim glasom	kme_ati	č ili ć?	č ili ć
knjigovođa	 im. m.  osoba koja se bavi knjigovodstvom [taj ~; ti knjigovođe; te knjigovođe]	knjigovo_a	dž ili đ?	dž ili đ
knjižaričin	 prid.  koji pripada knjižarici	knjižari_in	č ili ć?	č ili ć
književničin	 prid.  koji pripada književnici; sin. spisateljičin	književni_in	č ili ć?	č ili ć
književnoumjetnički	 prid.  koji se odnosi na književnu umjetnost [~ jezik; ~ stil]	književnoumjetni_ki	č ili ć?	č ili ć
književnoumjetnički	 prid.  koji se odnosi na književnu umjetnost [~ jezik; ~ stil]	književnoum_tnički	ije ili je?	ije ili je
knjižničar	 im. m.  osoba koja radi u knjižnici; sin. (bibliotekar)	knjižni_ar	č ili ć?	č ili ć
knjižničarev	 prid.  koji pripada knjižničaru; sin. (bibliotekarev, bibliotekarov), knjižničarov	knjižni_arev	č ili ć?	č ili ć
knjižničarka	 im. ž.  žena koja radi u knjižnici; sin. (bibliotekarica)	knjižni_arka	č ili ć?	č ili ć
knjižničarkin	 prid.  koji pripada knjižničarki; sin. (bibliotekaričin)	knjižni_arkin	č ili ć?	č ili ć
knjižničarov	 prid.  usp. knjižničarev	knjižni_arov	č ili ć?	č ili ć
knjižničarski	 prid.  koji se odnosi na knjižničare i knjižničarstvo; sin. (bibliotekarski)	knjižni_arski	č ili ć?	č ili ć
knjižničarstvo	 im. s.  djelatnost vođenja knjižnice, djelatnost kojom se bavi knjižničar; sin. (bibliotekarstvo)	knjižni_arstvo	č ili ć?	č ili ć
knjižnični	 prid.  koji se odnosi na knjižnicu [~ fond]; sin. (bibliotečni)	knjižni_ni	č ili ć?	č ili ć
kockanje	 im. s.  1. igranje za novčane iznose ili kakve druge vrijednosti 2. pren. lakomisleno izvrgavanje opasnosti; sin. igranje	kockan_	ije ili je?	ije ili je
kockaričin	 prid.  koji pripada kockarici	kockari_in	č ili ć?	č ili ć
koča	 im. ž.  1. v. koća 2. v. koćarica	ko_a	č ili ć?	č ili ć
kočar	 prid.  v. koćar	ko_ar	č ili ć?	č ili ć
kočarev	 prid.  v. koćarev, koćarov	ko_arev	č ili ć?	č ili ć
kočarica	 im. ž.  v. koćarica	ko_arica	č ili ć?	č ili ć
kočaričin	 prid.  v. koćaričin	ko_aričin	č ili ć?	č ili ć
kočaričin	 prid.  v. koćaričin	kočari_in	č ili ć?	č ili ć
kočarov	 prid.  v. koćarev, koćarov	ko_arov	č ili ć?	č ili ć
kočenje	 im. s.  1. usporavanje ili zaustavljanje kretanja vozila s pomoću kočnice 2. pren. usporavanje ili otežavanje razvoja čega 3. gubljenje gipkosti	ko_enje	č ili ć?	č ili ć
kočenje	 im. s.  1. usporavanje ili zaustavljanje kretanja vozila s pomoću kočnice 2. pren. usporavanje ili otežavanje razvoja čega 3. gubljenje gipkosti	kočen_	ije ili je?	ije ili je
kočija	 im. ž.  putnička kola s konjskom zapregom	ko_ija	č ili ć?	č ili ć
kočijaš	 im. m.  osoba koja vozi kočiju ♦ psovati kao ~ mnogo psovati	ko_ijaš	č ili ć?	č ili ć
kočiti	 gl. nesvrš. prijel.  1. usporavati ili zaustavljati kretanje vozila s pomoću kočnice [~ motor] 2. pren. usporavati ili otežavati razvoj čega [~ proizvodnju] • kóčiti se 〈povr.〉 gubiti gipkost, postajati ukočenim [Ruka mi se koči.]	ko_iti	č ili ć?	č ili ć
kočnica	 im. ž.  naprava kojom se usporava ili zaustavlja kretanje vozila [ručna ~]	ko_nica	č ili ć?	č ili ć
kočoperiti se	 gl. nesvrš. povr.  v. šepiriti se	ko_operiti se	č ili ć?	č ili ć
koća	 im. ž.  1. pom. mreža koja se poteže po dnu 2. pren. v. koćarica; sin. (koča)	ko_a	č ili ć?	č ili ć
koćar	 prid.  ribar koji koćom lovi ribu na koćarici; sin. (kočar)	ko_ar	č ili ć?	č ili ć
koćarev	 prid.  koji pripada koćaru; sin. (kočarev, kočarov), koćarov	ko_arev	č ili ć?	č ili ć
koćarica	 im. ž.  1. ribarski brod koji vuče koću; sin. (koča, koća) 2. ribarica koja koćom lovi ribu; sin. (kočarica)	ko_arica	č ili ć?	č ili ć
koćaričin	 prid.  koji pripada koćarici; sin. (kočaričin)	ko_aričin	č ili ć?	č ili ć
koćaričin	 prid.  koji pripada koćarici; sin. (kočaričin)	koćari_in	č ili ć?	č ili ć
koćarov	 prid.  usp. koćarev	ko_arov	č ili ć?	č ili ć
koćenje	 im. s.  1. donošenje mladunaca na svijet (o sisavcima) 2. dolaženje na svijet (o mladuncima sisavaca)	ko_enje	č ili ć?	č ili ć
koćenje	 im. s.  1. donošenje mladunaca na svijet (o sisavcima) 2. dolaženje na svijet (o mladuncima sisavaca)	koćen_	ije ili je?	ije ili je
kodiranje	 im. s.  upisivanje čega s pomoću kodova, obilježavanje čega kodom	kodiran_	ije ili je?	ije ili je
koeficijent	 im. m.  mat. broj kojim je pomnožena koja promjenjiva veličina	koefic_nt	ije ili je?	ije ili je
kojekakav	 neodr. zam.  1. označuje skup raznovrsnih svojstava, raznolikost [Tu ima kojekakva voća.] 2. 〈mn.〉 koji je sumnjivih, problematičnih, loših osobina [Ima kojekakvih ljudi.]; sin.  svakakav, svakojak	ko_kakav	ije ili je?	ije ili je
kojekako	 pril. na različite načine	ko_kako	ije ili je?	ije ili je
kojekamo	 pril. na različite ciljeve, prema različitim ciljevima	ko_kamo	ije ili je?	ije ili je
kojekud	 pril. različitim smjerovima; sin. kojekuda	ko_kud	ije ili je?	ije ili je
kojekuda	 pril., usp. kojekud	ko_kuda	ije ili je?	ije ili je
koješta	 neodr. zam.  1. označuje skup raznovrsnih neimenovanih predmeta [Koješta je kupio.; Koješta sam čula!]; ant. ništa 2. 〈u im. funkciji〉 besmislena izjava [Koješta pričaš!; Baš ~!]; sin. svašta	ko_šta	ije ili je?	ije ili je
kokodakanje	 im. s.  glasanje glasom koji podsjeća na ko-ko-dak	kokodakan_	ije ili je?	ije ili je
kolač	 im. m.  slastica koja se najčešće sastoji od pečenoga tijesta s različitim dodatcima [medeni kolači; ~ s čokoladom]	kola_	č ili ć?	č ili ć
kolanje	 im. s.  1. prelaženje iz ruke u ruku 2. pren. širenje (o vijesti, novosti); sin. kruženje 3. kruženje u tekućemu stanju	kolan_	ije ili je?	ije ili je
kolebanje	 im. s.  1. bivanje neodlučnim; sin. nećkanje 2. često mijenjanje [~ temperature]	koleban_	ije ili je?	ije ili je
koledanje	 im. s.  pjevanje kolede	koledan_	ije ili je?	ije ili je
koledaričin	 prid.  koji pripada koledarici	koledari_in	č ili ć?	č ili ć
kolegičin	 prid.  koji pripada kolegici	kolegi_in	č ili ć?	č ili ć
kolibrić	 im. m.  zool. mala ptica šarena perja s kljunom prilagođenim uzimanju nektara iz cvijeća	kolibri_	č ili ć?	č ili ć
količina	 im. ž.  broj ili obujam čega što se može izbrojiti ili izmjeriti; sin. kvantiteta	koli_ina	č ili ć?	č ili ć
količinski	 prid.  koji se odnosi na količinu	koli_inski	č ili ć?	č ili ć
količnik	 im. m.  mat. rezultat dijeljenja dvaju brojeva; sin. (kvocijent)	koli_nik	č ili ć?	č ili ć
kolijevka	 im. ž.  krevetić za dojenče koji se može ljuljati; sin. (zipka)	kol_vka	ije ili je?	ije ili je
kolorističin	 prid.  koji pripada koloristici	koloristi_in	č ili ć?	č ili ć
koloristički	 prid.  koji se odnosi na koloriste	koloristi_ki	č ili ć?	č ili ć
kolosijek	 im. m.  dvije usporedno položene tračnice [tramvajski ~; željeznički ~]; sin. pruga ♦ izbaciti koga iz kolosijeka izbaciti koga iz normalnoga stanja; zbuniti koga	kolos_k	ije ili je?	ije ili je
koloturje	 zb. im. s.  tehn. sustav užadi i kolotura koji smanjuje silu pri dizanju tereta	kolotur_	ije ili je?	ije ili je
kolovođa	 im. m.  1. plesač u kolu koji uzvicima daje upute o plesnim figurama [taj ~; ti kolovođe; te kolovođe] 2. pren. osoba koja što predvodi; sin. predvodnica, predvodnik	kolovo_a	dž ili đ?	dž ili đ
kolumnističin	 prid.  koji pripada kolumnistici	kolumnisti_in	č ili ć?	č ili ć
kolutićav	 prid.  koji je sastavljen od kolutića	koluti_av	č ili ć?	č ili ć
kolutićavac	 im. m.  zool. 1. 〈mn.〉 koljeno mnogokolutićavaca, beskralježnjaci crvolika izgleda čije je tijelo podijeljeno u niz spojenih, ali djelomično neovisnih kolutića 2. pripadnik istoimenoga koljena	koluti_avac	č ili ć?	č ili ć
koljač	 im. m.  osoba koja kolje	kolja_	č ili ć?	č ili ć
koljačica	 im. ž.  žena koja kolje	kolja_ica	č ili ć?	č ili ć
koljačičin	 prid.  koji pripada koljačici	kolja_ičin	č ili ć?	č ili ć
koljačičin	 prid.  koji pripada koljačici	koljači_in	č ili ć?	č ili ć
kolje	 zb. im. s.  skup kolaca	kol_	ije ili je?	ije ili je
koljeno	 im. s.  1. anat. nožni zglob koji povezuje bedrenu i potkoljeničnu kost 2. biol. kategorija u podjeli živoga svijeta ispod podcarstva, a iznad razreda 3. stupanj rodbinske povezanosti u odnosu na zajedničke pretke [rođaci u trećemu koljenu] ♦ baciti na koljena koga, što uništiti koga, što, pobijediti koga, što; koljena klecaju komu jako se prestrašio tko; ne biti ni do koljena komu ne biti dorastao komu, biti gori od koga; pasti na koljena 〈pred kim〉 pokoriti se komu, predati se komu; preko koljena [raditi, obaviti što i sl.] površno, prebrzo, bez zanimanja [raditi, obaviti što i sl.]; prelomiti preko koljena što učiniti što naglo (žurno, bez razmišljanja); s koljena na ~ s jednoga naraštaja na drugi, s generacije na generaciju	kol_no	ije ili je?	ije ili je
komadić	 im. m.  um. mali komad	komadi_	č ili ć?	č ili ć
komarča	 im. ž.  zool. morska riba zelenkastih i srebrnosivih leđa cijenjena mesa; sin. lovrata, ( orada)	komar_a	č ili ć?	č ili ć
komentatoričin	 prid.  koji pripada komentatorici	komentatori_in	č ili ć?	č ili ć
komičan	 prid.  koji je prožet humorom [komična priča]; sin. humorističan, smiješan, šaljiv	komi_an	č ili ć?	č ili ć
komičar	 im. m.  glumac koji nastupa u komedijama	komi_ar	č ili ć?	č ili ć
komičarev	 prid.  koji pripada komičaru; sin. komičarov	komi_arev	č ili ć?	č ili ć
komičarka	 im. ž.  glumica koja nastupa u komedijama	komi_arka	č ili ć?	č ili ć
komičarov	 prid.  usp. komičarev	komi_arov	č ili ć?	č ili ć
komorač	 im. m.  v. koromač	komora_	č ili ć?	č ili ć
kompariranje	 im. s.  1. v. uspoređivanje 2. gram. v. stupnjevanje	kompariran_	ije ili je?	ije ili je
komponiranje	 im. s.  glazb. v. skladanje	komponiran_	ije ili je?	ije ili je
kompozitoričin	 prid.  v. skladateljičin	kompozitori_in	č ili ć?	č ili ć
komuniciranje	 im. s.  v. komunikacija	komuniciran_	ije ili je?	ije ili je
komunističin	 prid.  koji pripada komunistici	komunisti_in	č ili ć?	č ili ć
komunistički	 prid.  koji se odnosi na komuniste i komunizam	komunisti_ki	č ili ć?	č ili ć
konačan	 prid.  1. koji ima kraj; ant. beskonačan, beskrajan 2. koji se nalazi na koncu ili na kraju, za kojim više ništa ne slijedi [konačna ponuda; konačni rezultat]; sin. (definitivan), konačan, krajnji	kona_an	č ili ć?	č ili ć
konačište	 im. s.  v. prenoćište, svratište	kona_ište	č ili ć?	č ili ć
konačno	 pril. 1. nakon duga čekanja [Vlak je ~ stigao.] 2. na kraju, nakon svega [Reći ću ~ i ovo:…]; sin.  napokon, naposljetku	kona_no	č ili ć?	č ili ć
konačnost	 im. ž.  svojstvo onoga što je konačno; ant. beskonačnost, beskrajnost	kona_nost	č ili ć?	č ili ć
koncentričan	 prid.  koji ima zajedničko središte s čim drugim [koncentrični krugovi]	koncentri_an	č ili ć?	č ili ć
končani	 prid.  koji je od konca [končana majica]	kon_ani	č ili ć?	č ili ć
končast	 prid.  koji je nalik na konce [~ sloj]	kon_ast	č ili ć?	č ili ć
kondenziranje	 im. s.  v. kondenzacija	kondenziran_	ije ili je?	ije ili je
konfederalističin	 prid.  koji pripada konfederalistici	konfederalisti_in	č ili ć?	č ili ć
konfederalistički	 prid.  koji se odnosi na konfederaliste i konfederalizam	konfederalisti_ki	č ili ć?	č ili ć
konfucijevac	 im. m.  sljedbenik konfucionizma	konfuc_vac	ije ili je?	ije ili je
konfucijevčev	 prid.  koji pripada konfucijevcu	konfucijev_ev	č ili ć?	č ili ć
konfucijevčev	 prid.  koji pripada konfucijevcu	konfuc_včev	ije ili je?	ije ili je
konfucijevka	 im. ž.  sljedbenica konfucionizma	konfuc_vka	ije ili je?	ije ili je
konfucionistički	 prid.  koji se odnosi na konfucionizam	konfucionisti_ki	č ili ć?	č ili ć
konkurentičin	 prid.  v. suparničin	konkurenti_in	č ili ć?	č ili ć
konobaričin	 prid.  koji pripada konobarici	konobari_in	č ili ć?	č ili ć
kontrabasističin	 prid.  koji pripada kontrabasistici	kontrabasisti_in	č ili ć?	č ili ć
kontroliranje	 im. s.  1. v. provjeravanje 2. v. nadgledanje, nadziranje 3. praćenje zdravstvenoga stanja nakon bolesti 4. vladanje svojim ponašanjem	kontroliran_	ije ili je?	ije ili je
konzervativčev	 prid.  koji pripada konzervativcu	konzervativ_ev	č ili ć?	č ili ć
konzervatoričin	 prid.  koji pripada konzervatorici	konzervatori_in	č ili ć?	č ili ć
konjić	 im. m.  1. um. mali konj; sin. konjic poet. 2. glazb. daščica preko koje su napete žice gudaćih instrumenata; sin. (kobilica)	konji_	č ili ć?	č ili ć
konjušaričin	 prid.  koji pripada konjušarici	konjušari_in	č ili ć?	č ili ć
kopač	 im. m.  osoba koja kopa	kopa_	č ili ć?	č ili ć
kopačica	 im. ž.  žena koja kopa	kopa_ica	č ili ć?	č ili ć
kopačičin	 prid.  koji pripada kopačici	kopa_ičin	č ili ć?	č ili ć
kopačičin	 prid.  koji pripada kopačici	kopači_in	č ili ć?	č ili ć
kopačka	 im. ž.  sp. 1. 〈mn.〉 posebna sportska obuća s kožnatim ili plastičnim čepovima na potplatima 2. jedan komad istoimene obuće	kopa_ka	č ili ć?	č ili ć
kopaćica	 im. ž.  motika kojom se kopa	kopa_ica	č ili ć?	č ili ć
kopanje	 im. s.  1. stvaranje udubina u zemlji, uklanjanje zemlje ili vađenje čega iz nje motikom, lopatom ili kakvim drugim oruđem 2. pren. dugotrajno i uporno traženje, pretraživanje čega; sin. prekapanje	kopan_	ije ili je?	ije ili je
kopča	 im. ž.  predmet kojim se što spaja ili povezuje [~ na torbi]; sin. spona	kop_a	č ili ć?	č ili ć
kopčanje	 im. s.  1. spajanje ili sastavljanje čega kopčom ili dugmetom 2. način na koji se što kopča [dvoredno ~]	kop_anje	č ili ć?	č ili ć
kopčanje	 im. s.  1. spajanje ili sastavljanje čega kopčom ili dugmetom 2. način na koji se što kopča [dvoredno ~]	kopčan_	ije ili je?	ije ili je
kopčati	 gl. nesvrš. prijel.  spajati ili sastavljati što kopčom ili dugmetom	kop_ati	č ili ć?	č ili ć
kopiranje	 im. s.  1. stvaranje vjerne kopije (o umjetničkome djelu); sin. preslikavanje 2. razg. v. fotokopiranje, preslikavanje, umnažanje, umnožavanje 3. v. oponašanje	kopiran_	ije ili je?	ije ili je
kopljača	 im. ž.  zool. svitkoglavac koji živi zakopan u pijesku, prednji mu dio tijela ima šiljasti završetak, a stražnji malu peraju sa šiljastim završetkom [kalifornijska ~; zašiljena ~]	koplja_a	č ili ć?	č ili ć
koplje	 im. s.  1. motka s kovinskim šiljkom koja služi za borbu s neprijateljem, za lov ili za bacanje u sportu 2. v. stijeg ♦ baciti ~ u trnje odustati od borbe, povući se; lome se koplja oko čega boriti se (prepirati se i sl.) oko čega; ukrstiti koplja 〈s kim〉 sukobiti se s kim, započeti borbu s kim	kopl_	ije ili je?	ije ili je
kopnjeti	 gl. nesvrš. neprijel.  1. otapati se zbog povišene temperature zraka [Snijeg kopni.; Led kopni.] 2. pren. postajati slabim i neotpornim [~ od bolesti]	kopn_ti	ije ili je?	ije ili je
koračati	 gl. nesvrš. neprijel.  kretati se se tako da jedna noga uvijek bude na tlu [~ velikim koracima; učiti ~]; sin. hodati	kora_ati	č ili ć?	č ili ć
koračnica	 im. ž.  glazb. skladba koja naglašenim ritmom usklađuje korak u stroju	kora_nica	č ili ć?	č ili ć
korektoričin	 prid.  koji pripada korektorici	korektori_in	č ili ć?	č ili ć
korigiranje	 im. s.  1. v. ispravljanje 2. v. korektura	korigiran_	ije ili je?	ije ili je
korijen	 im. m.  1. bot. vegetativni organ, dio biljke, obično podzemni, kojim se biljka hrani, upija vodu i pričvršćuje za tlo [bočni ~; glavni~] 2. anat. dio iz kojega raste ili se grana koji organ [~ dlake; ~ kose; ~ zuba; ~ živca] 3. gram. najmanji zajednički dio svih riječi koje pripadaju istoj tvorbenoj porodici 4. pren. sam početak ili izvor čega [~ problema] 5. mat. rezultat korjenovanja [drugi ~; kvadratni ~; treći ~]; ant. potencija ♦ mijenjati iz korijena temeljito (potpuno) mijenjati; sasjeći (presjeći, zatrti i sl.) u korijenu uništiti, iskorijeniti, onemogućiti u samome početku; uhvatiti ~ (korijenje) učvrstiti se, postati jači usp. korijenje; vući ~ od koga, od čega (iz čega) potjecati od koga, od čega, razviti se od čega	kor_n	ije ili je?	ije ili je
korijenak	 im. m.  1. poet., um. mali korijen; sin. korjenčić 2. bot. dio sjemenoga zametka koji u početku klijanja probija sjemenu opnu [klicin ~]	kor_nak	ije ili je?	ije ili je
korijenov	 prid.  bot. koji pripada korijenu	kor_nov	ije ili je?	ije ili je
korijenski	 prid.  koji se odnosi na korijen	kor_nski	ije ili je?	ije ili je
korijenje	 zb. im. s.  skup korijena ♦ pustiti ~ sroditi se sa sredinom, dugo se zadržati na kojemu mjestu; uhvatiti ~ (korijen), usp. korijen	kor_nje	ije ili je?	ije ili je
korisničin	 prid.  koji pripada korisnici	korisni_in	č ili ć?	č ili ć
korisnički	 prid.  koji se odnosi na korisnike [~ račun]	korisni_ki	č ili ć?	č ili ć
koristoljublje	 im. s.  usp. koristoljubivost	koristoljubl_	ije ili je?	ije ili je
korištenje	 im. s.  1. pomaganje ili donošenje koristi 2. bivanje dobrim ili prikladnim za što; sin. služenje 3. obavljanje čega s pomoću čega; sin. rabljenje, upotrebljavanje, služenje	korišten_	ije ili je?	ije ili je
korjenast	 prid.  1. koji je nalik korijenu [~ stručak] 2. čiji je korijen jestiv (o povrću)	kor_nast	ije ili je?	ije ili je
korjenčić	 im. m.  um. mali korijen; sin. korijenak poet.	korjenči_	č ili ć?	č ili ć
korjenčić	 im. m.  um. mali korijen; sin. korijenak poet.	korjen_ić	č ili ć?	č ili ć
korjenčić	 im. m.  um. mali korijen; sin. korijenak poet.	kor_nčić	ije ili je?	ije ili je
korjenit	 prid.  koji što obuhvaća u punome opsegu, u cjelini i bez ostatka [korjenite promjene]; sin. potpun, ( radikalan), temeljit	kor_nit	ije ili je?	ije ili je
korjenonožac	 im. m.  zool. 1. 〈mn.〉 razred praživotinja iz koljena sluzavaca promjenjiva tjelesnog oblika ili s vapnenačkom ljušturom koje se kreću s pomoću lažnih nožica 2. pripadnik istoimenoga razreda	kor_nonožac	ije ili je?	ije ili je
korjenovanje	 im. s.  mat. operacija obratna od ponovljenoga množenja istoga broja samim sobom; ant. potenciranje	kor_novanje	ije ili je?	ije ili je
korjenovanje	 im. s.  mat. operacija obratna od ponovljenoga množenja istoga broja samim sobom; ant. potenciranje	korjenovan_	ije ili je?	ije ili je
korjenovati	 gl. dvov. prijel.  mat. izvesti/izvoditi operaciju korjenovanja; ant. potencirati	kor_novati	ije ili je?	ije ili je
kornjača	 im. ž.  zool. 1. 〈mn.〉 red životinja iz razreda gmazova koje imaju čvrst oklop u koji se uvlače pred opasnošću, nemaju zube, a žive na kopnu te u slatkovodnim ili morskim staništima 2. pripadnik istoimenoga reda [barska ~] ♦ kretati se kao ~ kretati se sporo (usporeno)	kornja_a	č ili ć?	č ili ć
koromač	 im. m.  bot. 1. dvogodišnja zeljasta ljekovita biljka perasto razdijeljenih listova i žutih cvjetova iz porodice štitarka 2. zreli i suhi plod, mladi listovi i svježi korijen istoimene biljke koji se upotrebljavaju kao začin te za dobivanje ulja i alkoholnih pića; sin. (komorač)	koroma_	č ili ć?	č ili ć
kosačica	 im. ž.  žena koja kosi	kosa_ica	č ili ć?	č ili ć
kosačičin	 prid.  koji pripada kosačici	kosa_ičin	č ili ć?	č ili ć
kosačičin	 prid.  koji pripada kosačici	kosači_in	č ili ć?	č ili ć
